"id";"recordBasis";"kindOfUnit";"preparationType";"preparationDate";"gatheringDate";"collectors";"gatheringLocality";"gatheringCountry";"gatheringISOCountryCode";"gatheringLatitude";"gatheringLongitude";"institutionShort";"institutionFullName";"city";"instCountry";"instLattitude";"instLongitude";"accessionIdentifiers";"guid";"institutioncode";"collectioncode";"unitid";"scientificName";"genus";"species";"family";"order";"class";"phylum";"kingdom"
"28884405";"MaterialSample";"DNA";"gDNA";"2002-08-26T00:00:00";"23.6.74";"Panov";\N;"Bulgaria";"BG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB43";"B";"DNA Bank";"DB 43";"Trifolium setiferum";"Trifolium";"Trifolium setiferum";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884406";"MaterialSample";"DNA";"gDNA";"2004-12-02T00:00:00";\N;\N;\N;"Côte d'Ivoire";"CI";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB277";"B";"DNA Bank";"DB 277";"Myristicaceae";\N;\N;"Myristicaceae";"Magnoliales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884407";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB130";"B";"DNA Bank";"DB 130";"Mycelis muralis";"Mycelis";"Mycelis muralis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884408";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB131";"B";"DNA Bank";"DB 131";"Hypochaeris radicata";"Hypochaeris";"Hypochaeris radicata";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884409";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB132";"B";"DNA Bank";"DB 132";"Scorzoneroides autumnalis autumnalis";"Scorzoneroides";"Scorzoneroides autumnalis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884410";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB133";"B";"DNA Bank";"DB 133";"Chondrilla juncea";"Chondrilla";"Chondrilla juncea";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884411";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB134";"B";"DNA Bank";"DB 134";"Anthemis arvensis arvensis";"Anthemis";"Anthemis arvensis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884412";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB135";"B";"DNA Bank";"DB 135";"Filago arvensis";"Filago";"Filago arvensis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884413";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB136";"B";"DNA Bank";"DB 136";"Senecio";"Senecio";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884414";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB137";"B";"DNA Bank";"DB 137";"Erigeron canadensis";"Erigeron";"Erigeron canadensis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884415";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB138";"B";"DNA Bank";"DB 138";"Helichrysum arenarium";"Helichrysum";"Helichrysum arenarium";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884416";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB139";"B";"DNA Bank";"DB 139";"Achillea millefolium";"Achillea";"Achillea millefolium";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884417";"MaterialSample";"DNA";"gDNA";"2005-08-19T00:00:00";\N;\N;"Cape Province, Gordonia district, Riemvasmaak, In the valley of the Kourop River, Habitat: dry rocky river valley, Notes: plants prostrate, flowers yellow.";"South Africa";"ZA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB457";"B";"DNA Bank";"DB 457";"Grielum humifusum";"Grielum";"Grielum humifusum";"Neuradaceae";"Malvales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884418";"MaterialSample";"DNA";"gDNA";"2003-03-17T00:00:00";"11.08.2002";"A., J. & L. Ueckert, Ch. Oberprieler";"Landkreis Neustrelitz, Feldberger Seengebiet, Carwitz, ca. 1 km SW von Carwitz.";"Germany";"DE";"53,295";"13,4261";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB140";"B";"DNA Bank";"DB 140";"Cirsium";"Cirsium";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884419";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"11.06.2002";"C. Oberprieler";"Armavir province, vicinity of Echmiadzin town, ruines of Zvarthnots temple, 14 km W of Yerevan.";"Armenia";"AM";"40,15";"44,3333";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB161";"B";"DNA Bank";"DB 161";"Tripleurospermum";"Tripleurospermum";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884420";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"11.06.2002";"C. Oberprieler";"Armavir province, vicinity of Echmiadzin town, ruines of Zvarthnots temple, 14 km W of Yerevan.";"Armenia";"AM";"40,15";"44,3333";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB179";"B";"DNA Bank";"DB 179";"Achillea arabica";"Achillea";"Achillea arabica";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884421";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"12.06.2002";"C. Oberprieler";"Gegharkunik province, Sevan distr., ca. 6 km N of Sevan, along old road between Sevan and Tsovagyugh, """"Mashtotsner"""".";"Armenia";"AM";"40,5833";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB165";"B";"DNA Bank";"DB 165";"Tripleurospermum transcaucasicum";"Tripleurospermum";"Tripleurospermum transcaucasicum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884422";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"12.06.2002";"C. Oberprieler";"Gegharkunik province, Sevan distr., ca. 6 km N of Sevan, along old road between Sevan and Tsovagyugh, „Mashtotsner“.";"Armenia";"AM";"40,5833";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB167";"B";"DNA Bank";"DB 167";"Tanacetum coccineum";"Tanacetum";"Tanacetum coccineum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884423";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"13.06.2002";"C. Oberprieler";"Tavush province, Ijevan distr., c. 1 km ENE of Dilijan, near the road Dilijan-Ijevan.";"Armenia";"AM";"40,75";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB170";"B";"DNA Bank";"DB 170";"Tanacetum parthenium";"Tanacetum";"Tanacetum parthenium";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884424";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"13.06.2002";"C. Oberprieler";"Tavush province, Ijevan distr., c. 1 km ENE of Dilijan, near the road Dilijan-Ijevan.";"Armenia";"AM";"40,75";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB180";"B";"DNA Bank";"DB 180";"Achillea";"Achillea";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884425";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"15.06.2002";"C. Oberprieler";"Gegharkunik province, Sevan distr., area NW of lake Sevan, c. 6 km N Sevan, W of dividing of road from Sevan to Dilijan and Shordzha.";"Armenia";"AM";"40,6";"44,95";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB168";"B";"DNA Bank";"DB 168";"Tanacetum";"Tanacetum";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884426";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"18.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., Ararat valley 12 km NNW of Ararat town, 7 km NW of Vedi, Erah range.";"Armenia";"AM";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB173";"B";"DNA Bank";"DB 173";"Tanacetum canescens";"Tanacetum";"Tanacetum canescens";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884427";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"18.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., Ararat valley 12 km NNW of Ararat town, 7 km NW of Vedi, Erah range.";"Armenia";"AM";"39,9333";"44,7";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB175";"B";"DNA Bank";"DB 175";"Achillea";"Achillea";\N;"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884428";"MaterialSample";"DNA";"gDNA";"2005-08-11T00:00:00";"26.08.1986";"K. H. Rechinger";"Kashmir: Karawring S Srinagar versus Chari Sharif, in declivibus argillosis aridis ad radices montium Pir Panjal.";"India";"IN";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB310/2005";"B";"DNA Bank";"DB 310/2005";"Chondrilla canescens";"Chondrilla";"Chondrilla canescens";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884429";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"19.06.2002";"C. Oberprieler";"Kotayk province, Abovian distr., E of Yerevan, surroundings of Geghard monastery.";"Armenia";"AM";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB171";"B";"DNA Bank";"DB 171";"Tanacetum abrotanifolium";"Tanacetum";"Tanacetum abrotanifolium";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884430";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"20.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., 8 km NE of Vedi village, between villages Urtsadzor and Azizkend, vicinity of Khosrov reserve.";"Armenia";"AM";"39,95";"44,8833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB176";"B";"DNA Bank";"DB 176";"Achillea filipendulina";"Achillea";"Achillea filipendulina";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884431";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"20.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., 8 km NE of Vedi village, between villages Urtsadzor and Azizkend, vicinity of Khosrov reserve.";"Armenia";"AM";"39,95";"44,8833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB172";"B";"DNA Bank";"DB 172";"Tanacetum pinnatum";"Tanacetum";"Tanacetum pinnatum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884432";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"21.06.2002";"C. Oberprieler";"Aragatzotn province, Talin distr., c. 7 km W Talin, mountain Arteni, S side.";"Armenia";"AM";"40,3667";"43,8";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB166";"B";"DNA Bank";"DB 166";"Anthemis haussknechtii";"Anthemis";"Anthemis haussknechtii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884433";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"21.06.2002";"C. Oberprieler";"Aragatzotn province, Talin distr., c. 7 km W Talin, mountain Arteni, NE side.";"Armenia";"AM";"40,3833";"43,7833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB177";"B";"DNA Bank";"DB 177";"Achillea wilhelmsii";"Achillea";"Achillea wilhelmsii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884434";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"25.06.2002";"C. Oberprieler";"Vayotsdzor province, Vajk distr., ca. 6 km E of Vajk, road to village Gerger, c. 1 km N of crossing with main road Vajk - Kochbek.";"Armenia";"AM";"39,7";"45,5167";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB164";"B";"DNA Bank";"DB 164";"Tripleurospermum sevanense";"Tripleurospermum";"Tripleurospermum sevanense";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884435";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"26.06.2002";"C. Oberprieler";"Vayotsdzor province, Yeghegnadzor distr., c. 9 km S Yeghegnadzor, around village Gnishik.";"Armenia";"AM";"39,6667";"45,2833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB174";"B";"DNA Bank";"DB 174";"Tanacetum aureum";"Tanacetum";"Tanacetum aureum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884436";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"27.06.2002";"C. Oberprieler";"Vayotsdzor province, Yeghegnadzor distr., c. 12 km N Yeghegnadzor, around village Eghegis.";"Armenia";"AM";"39,8667";"45,3667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB169";"B";"DNA Bank";"DB 169";"Tanacetum punctatum";"Tanacetum";"Tanacetum punctatum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884437";"MaterialSample";"DNA";"gDNA";"2009-03-31T00:00:00";"27.06.2002";"C. Oberprieler";"Vayotsdzor province, Yeghegnadzor distr., c. 12 km N Yeghegnadzor, around village Eghegis.";"Armenia";"AM";"39,8667";"45,3667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3920";"B";"DNA Bank";"DB 3920";"Tanacetum parthenium";"Tanacetum";"Tanacetum parthenium";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884438";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"28.06.2002";"C. Oberprieler";"Kotayk province, Abovian distr., c. 1 km NE Charentsavan.";"Armenia";"AM";"40,4167";"44,6667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB163";"B";"DNA Bank";"DB 163";"Tripleurospermum disciforme";"Tripleurospermum";"Tripleurospermum disciforme";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884439";"MaterialSample";"DNA";"gDNA";"2004-12-02T00:00:00";\N;\N;\N;"Cameroon";"CM";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB271";"B";"DNA Bank";"DB 271";"Coelocaryon preussii";"Coelocaryon";"Coelocaryon preussii";"Myristicaceae";"Magnoliales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884440";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"29.08.2002";"C. Oberprieler";"Kotayk province, Nairi distr., c. 3 km N Yeghvard, mountain Arailer, „Tsahhkevank“.";"Armenia";"AM";"40,3833";"44,2833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB178";"B";"DNA Bank";"DB 178";"Achillea vermicularis";"Achillea";"Achillea vermicularis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884441";"MaterialSample";"DNA";"gDNA";"2002-07-17T00:00:00";"30.06.2002";"C. Oberprieler";"Aragatsotn province, Ashtarak distr., Mt. Aragats, c. 20 km N of Ashtarak, c. 1 km SE observatory, vicinity of the Lake Karilich.";"Armenia";"AM";"40,4667";"44,1833";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB162";"B";"DNA Bank";"DB 162";"Tripleurospermum caucasicum";"Tripleurospermum";"Tripleurospermum caucasicum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884442";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"11.06.2002";"C. Oberprieler";"Armavir province, vicinity of Echmiadzin town, ruines of Zvarthnots temple, 14 km W of Yerevan.";"Armenia";"AM";"40,15";"44,3333";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB52";"B";"DNA Bank";"DB 52";"Crepis sancta sancta";"Crepis";"Crepis sancta";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884443";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"16.06.2002";"C. Oberprieler";"Kotayk province, Hrazdan distr, c. 4 km W of Tsaghkadzor, mountain Teghenis (= Ali Bek), area between upper lift station and top of mountain.";"Armenia";"AM";"40,5333";"44,6667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB53";"B";"DNA Bank";"DB 53";"Taraxacum stevenii";"Taraxacum";"Taraxacum stevenii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884444";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"23.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., 16 km to East from Ararat town, road Yerevan to Yeghegnadzor, near border to Vayotsdzor province, c. 4 km NE Tigranashen.";"Armenia";"AM";"39,8";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB51";"B";"DNA Bank";"DB 51";"Lactuca hispida";"Lactuca";"Lactuca hispida";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884445";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"23.06.2002";"C. Oberprieler";"Ararat province, Ararat distr., 16 km to East from Ararat town, road Yerevan to Yeghegnadzor, near border to Vayotsdzor province, c. 4 km NE Tigranashen.";"Armenia";"AM";"39,8";"44,9667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB54";"B";"DNA Bank";"DB 54";"Goekyighitia rigida";"Goekyighitia";"Goekyighitia rigida";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884446";"MaterialSample";"DNA";"gDNA";"2003-01-29T00:00:00";"24.06.2002";"C. Oberprieler";"Vayotsdzor province, Vajk distr., road Vajk - Kochbek, c. 8 km ENE Vajk, gorge of Darb river.";"Armenia";"AM";"39,7";"45,5667";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB50";"B";"DNA Bank";"DB 50";"Lactuca hispida";"Lactuca";"Lactuca hispida";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884447";"MaterialSample";"DNA";"gDNA";"2002-08-26T00:00:00";"26.06.2002";"C. Oberprieler";"Vayotsdzor province, Yeghegnadzor distr., c. 6 km SSE of Yeghegnadzor, vicinity of Agarakadzor village, Ajar gorge.";"Armenia";"AM";"39,7";"45,35";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB47";"B";"DNA Bank";"DB 47";"Lactuca czerepanovii";"Lactuca";"Lactuca czerepanovii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884448";"MaterialSample";"DNA";"gDNA";"2002-08-26T00:00:00";"26.06.2002";"C. Oberprieler";"Vayotsdzor province, Yeghegnadzor distr., c. 6 km SSE of Yeghegnadzor, vicinity of Agarakadzor village, Ajar gorge.";"Armenia";"AM";"39,7";"45,35";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB45";"B";"DNA Bank";"DB 45";"Reichardia dichotoma";"Reichardia";"Reichardia dichotoma";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
